currency,date,avg_value
KRW,2006-04,1168.6694444444445
KRW,2006-05,1202.0418181818184
KRW,2006-06,1207.6372727272728
KRW,2006-07,1205.8947619047617
KRW,2006-08,1231.4160869565217
KRW,2006-09,1212.6390476190475
KRW,2006-10,1202.3122727272726
KRW,2006-11,1205.0068181818183
KRW,2006-12,1222.3405263157892
KRW,2007-01,1217.828181818182
KRW,2007-02,1225.2530000000002
KRW,2007-03,1248.8159090909094
KRW,2007-04,1257.993157894737
KRW,2007-05,1253.2740909090908
KRW,2007-06,1245.387619047619
KRW,2007-07,1259.6968181818186
KRW,2007-08,1273.3695652173913
KRW,2007-09,1291.4625
KRW,2007-10,1301.6665217391303
KRW,2007-11,1348.4613636363638
KRW,2007-12,1356.7931578947366
KRW,2008-01,1387.6613636363638
KRW,2008-02,1392.5680952380956
KRW,2008-03,1523.1415789473688
KRW,2008-04,1555.978181818182
KRW,2008-05,1613.1814285714288
KRW,2008-06,1604.9471428571426
KRW,2008-07,1604.5756521739133
KRW,2008-08,1566.2266666666667
KRW,2008-09,1630.2568181818185
KRW,2008-10,1759.0721739130436
KRW,2008-11,1783.1220000000005
KRW,2008-12,1850.05619047619
KRW,2009-01,1801.9738095238097
KRW,2009-02,1843.895
KRW,2009-03,1894.4799999999998
KRW,2009-04,1760.1405
KRW,2009-05,1710.1830000000002
KRW,2009-06,1768.7968181818185
KRW,2009-07,1778.428260869565
KRW,2009-08,1768.9919047619048
KRW,2009-09,1768.5786363636362
KRW,2009-10,1739.9436363636362
KRW,2009-11,1735.1723809523808
KRW,2009-12,1703.0313636363635
KRW,2010-01,1624.758
KRW,2010-02,1582.7015000000004
KRW,2010-03,1542.5878260869563
KRW,2010-04,1494.527
KRW,2010-05,1465.8142857142857
KRW,2010-06,1483.222727272727
KRW,2010-07,1538.851363636364
KRW,2010-08,1522.3940909090916
KRW,2010-09,1517.1000000000001
KRW,2010-10,1560.3042857142857
KRW,2010-11,1544.1645454545455
KRW,2010-12,1513.7391304347825
KRW,2011-01,1495.502857142857
KRW,2011-02,1524.9904999999999
KRW,2011-03,1568.054347826087
KRW,2011-04,1567.515789473684
KRW,2011-05,1555.9895454545454
KRW,2011-06,1555.3181818181818
KRW,2011-07,1510.293333333333
KRW,2011-08,1542.0143478260868
KRW,2011-09,1544.0418181818181
KRW,2011-10,1578.174761904762
KRW,2011-11,1537.4245454545453
KRW,2011-12,1513.2642857142857
KRW,2012-01,1474.964090909091
KRW,2012-02,1485.5790476190475
KRW,2012-03,1487.8331818181816
KRW,2012-04,1495.3963157894739
KRW,2012-05,1481.3645454545454
KRW,2012-06,1458.6057142857144
KRW,2012-07,1404.111818181818
KRW,2012-08,1403.926086956522
KRW,2012-09,1444.6535000000001
KRW,2012-10,1435.368695652174
KRW,2012-11,1395.131818181818
KRW,2012-12,1411.4099999999996
KRW,2013-01,1417.6872727272726
KRW,2013-02,1452.822
KRW,2013-03,1430.309
KRW,2013-04,1460.8938095238098
KRW,2013-05,1444.558636363636
KRW,2013-06,1498.334
KRW,2013-07,1473.3456521739133
KRW,2013-08,1485.9263636363637
KRW,2013-09,1446.6047619047617
KRW,2013-10,1454.7313043478264
KRW,2013-11,1434.064761904762
KRW,2013-12,1446.9944999999998
KRW,2014-01,1453.935
KRW,2014-02,1462.511
KRW,2014-03,1479.9899999999998
KRW,2014-04,1441.277
KRW,2014-05,1407.129047619048
KRW,2014-06,1385.4476190476191
KRW,2014-07,1382.2895652173909
KRW,2014-08,1364.1709523809525
KRW,2014-09,1336.016818181818
KRW,2014-10,1345.2486956521739
KRW,2014-11,1370.3645
KRW,2014-12,1359.9742857142855
KRW,2015-01,1266.1909523809527
KRW,2015-02,1250.496
KRW,2015-03,1205.9163636363637
KRW,2015-04,1170.3195
KRW,2015-05,1220.2015
KRW,2015-06,1248.7936363636366
KRW,2015-07,1260.7465217391305
KRW,2015-08,1313.4819047619046
KRW,2015-09,1329.9377272727274
KRW,2015-10,1286.0577272727273
KRW,2015-11,1239.185714285714
KRW,2015-12,1277.5595454545453
KRW,2016-01,1307.5579999999995
KRW,2016-02,1349.7704761904763
KRW,2016-03,1314.8871428571426
KRW,2016-04,1300.5785714285714
KRW,2016-05,1329.4613636363636
KRW,2016-06,1310.5945454545456
KRW,2016-07,1264.0457142857142
KRW,2016-08,1245.5482608695654
KRW,2016-09,1244.1163636363635
KRW,2016-10,1243.0219047619048
KRW,2016-11,1256.7095454545454
KRW,2016-12,1248.4761904761906
KRW,2017-01,1254.4136363636364
KRW,2017-02,1215.9165
KRW,2017-03,1211.2330434782612
KRW,2017-04,1215.6377777777777
KRW,2017-05,1245.0154545454548
KRW,2017-06,1271.2877272727271
KRW,2017-07,1305.2061904761906
KRW,2017-08,1335.9334782608696
KRW,2017-09,1348.893333333333
KRW,2017-10,1331.0063636363639
KRW,2017-11,1292.0522727272726
KRW,2017-12,1283.3905263157894
KRW,2018-01,1300.927727272727
KRW,2018-02,1331.471
KRW,2018-03,1321.9923809523812
KRW,2018-04,1312.9374999999998
KRW,2018-05,1272.38
KRW,2018-06,1277.9285714285716
KRW,2018-07,1313.0263636363636
KRW,2018-08,1295.3873913043476
KRW,2018-09,1305.8624999999997
KRW,2018-10,1300.0978260869565
KRW,2018-11,1280.8863636363637
KRW,2018-12,1278.1263157894737
KRW,2019-01,1281.459090909091
KRW,2019-02,1274.3165000000001
KRW,2019-03,1279.6690476190477
KRW,2019-04,1284.4125
KRW,2019-05,1325.2027272727273
KRW,2019-06,1325.2805
KRW,2019-07,1320.2934782608697
KRW,2019-08,1347.1009090909092
KRW,2019-09,1315.0152380952381
KRW,2019-10,1308.6491304347824
KRW,2019-11,1291.1938095238097
KRW,2019-12,1306.1914999999997
KRW,2020-01,1296.12
KRW,2020-02,1303.581
KRW,2020-03,1347.9881818181818
KRW,2020-04,1328.8890000000001
KRW,2020-05,1340.4384999999997
KRW,2020-06,1358.7499999999998
KRW,2020-07,1374.161739130435
KRW,2020-08,1403.4357142857145
KRW,2020-09,1388.6790909090907
KRW,2020-10,1347.028636363636
KRW,2020-11,1319.6571428571426
KRW,2020-12,1332.5400000000002
KRW,2021-01,1338.6349999999998
KRW,2021-02,1345.0594999999998
KRW,2021-03,1345.5843478260867
KRW,2021-04,1337.9635
KRW,2021-05,1364.4723809523812
KRW,2021-06,1352.4704545454542
KRW,2021-07,1354.463181818182
KRW,2021-08,1366.7359090909088
KRW,2021-09,1380.5095454545453
KRW,2021-10,1371.2295238095237
KRW,2021-11,1351.7386363636363
KRW,2021-12,1338.4856521739132
KRW,2022-01,1353.6104761904762
KRW,2022-02,1358.5335
KRW,2022-03,1345.6604347826087
KRW,2022-04,1337.5763157894737
KRW,2022-05,1340.1040909090907
KRW,2022-06,1351.4677272727274
KRW,2022-07,1331.9995238095241
KRW,2022-08,1337.902608695652
KRW,2022-09,1381.7068181818183
KRW,2022-10,1403.5066666666664
KRW,2022-11,1384.1936363636366
KRW,2022-12,1363.81
LTL,1999-01,4.644324999999999
LTL,1999-02,4.4845049999999995
LTL,1999-03,4.353400000000001
LTL,1999-04,4.282468181818182
LTL,1999-05,4.252809523809524
LTL,1999-06,4.151859090909091
LTL,1999-07,4.142418181818183
LTL,1999-08,4.239931818181819
LTL,1999-09,4.200490909090909
LTL,1999-10,4.283333333333333
LTL,1999-11,4.137463636363636
LTL,1999-12,4.046795454545455
LTL,2000-01,4.057033333333335
LTL,2000-02,3.9346142857142854
LTL,2000-03,3.8576304347826094
LTL,2000-04,3.789394444444444
LTL,2000-05,3.6236227272727275
LTL,2000-06,3.797140909090909
LTL,2000-07,3.759442857142857
LTL,2000-08,3.6174652173913047
LTL,2000-09,3.489061904761905
LTL,2000-10,3.4213909090909094
LTL,2000-11,3.4261681818181815
LTL,2000-12,3.588852631578947
LTL,2001-01,3.7539999999999996
LTL,2001-02,3.6870800000000004
LTL,2001-03,3.638281818181818
LTL,2001-04,3.567642105263158
LTL,2001-05,3.497
LTL,2001-06,3.4124952380952385
LTL,2001-07,3.4429181818181815
LTL,2001-08,3.6016869565217386
LTL,2001-09,3.643605
LTL,2001-10,3.62228695652174
LTL,2001-11,3.551959090909091
LTL,2001-12,3.5687222222222226
LTL,2002-01,3.532009090909091
LTL,2002-02,3.4526749999999993
LTL,2002-03,3.452364999999999
LTL,2002-04,3.4527952380952383
LTL,2002-05,3.4523772727272717
LTL,2002-06,3.4524500000000002
LTL,2002-07,3.452834782608696
LTL,2002-08,3.4525772727272726
LTL,2002-09,3.452571428571428
LTL,2002-10,3.452604347826086
LTL,2002-11,3.452804761904761
LTL,2002-12,3.45229
LTL,2003-01,3.4528772727272723
LTL,2003-02,3.452445
LTL,2003-03,3.452804761904762
LTL,2003-04,3.4530449999999995
LTL,2003-05,3.452809523809524
LTL,2003-06,3.4526761904761902
LTL,2003-07,3.452760869565217
LTL,2003-08,3.4527285714285707
LTL,2003-09,3.452995454545454
LTL,2003-10,3.4525304347826085
LTL,2003-11,3.4528099999999995
LTL,2003-12,3.4525142857142845
LTL,2004-01,3.453123809523809
LTL,2004-02,3.453215
LTL,2004-03,3.452769565217391
LTL,2004-04,3.45285
LTL,2004-05,3.452819047619048
LTL,2004-06,3.4527954545454547
LTL,2004-07,3.452809090909089
LTL,2004-08,3.452799999999998
LTL,2004-09,3.452799999999998
LTL,2004-10,3.4527999999999985
LTL,2004-11,3.452799999999998
LTL,2004-12,3.452799999999998
LTL,2005-01,3.4527952380952365
LTL,2005-02,3.4527999999999985
LTL,2005-03,3.4527999999999985
LTL,2005-04,3.4527999999999985
LTL,2005-05,3.452799999999998
LTL,2005-06,3.452799999999998
LTL,2005-07,3.4527999999999985
LTL,2005-08,3.452799999999998
LTL,2005-09,3.452799999999998
LTL,2005-10,3.4527999999999985
LTL,2005-11,3.452799999999998
LTL,2005-12,3.4527999999999985
LTL,2006-01,3.452799999999998
LTL,2006-02,3.4527999999999985
LTL,2006-03,3.452799999999998
LTL,2006-04,3.4527999999999985
LTL,2006-05,3.452799999999998
LTL,2006-06,3.452799999999998
LTL,2006-07,3.4527999999999985
LTL,2006-08,3.452799999999998
LTL,2006-09,3.4527999999999985
LTL,2006-10,3.452799999999998
LTL,2006-11,3.452799999999998
LTL,2006-12,3.4527999999999985
LTL,2007-01,3.452799999999998
LTL,2007-02,3.4527999999999985
LTL,2007-03,3.452799999999998
LTL,2007-04,3.4527999999999985
LTL,2007-05,3.452799999999998
LTL,2007-06,3.4527999999999985
LTL,2007-07,3.452799999999998
LTL,2007-08,3.452799999999998
LTL,2007-09,3.4527999999999985
LTL,2007-10,3.452799999999998
LTL,2007-11,3.452799999999998
LTL,2007-12,3.4527999999999985
LTL,2008-01,3.452799999999998
LTL,2008-02,3.4527999999999985
LTL,2008-03,3.4527999999999985
LTL,2008-04,3.452799999999998
LTL,2008-05,3.4527999999999985
LTL,2008-06,3.4527999999999985
LTL,2008-07,3.452799999999998
LTL,2008-08,3.4527999999999985
LTL,2008-09,3.452799999999998
LTL,2008-10,3.452799999999998
LTL,2008-11,3.4527999999999985
LTL,2008-12,3.4527999999999985
LTL,2009-01,3.4527999999999985
LTL,2009-02,3.4527999999999985
LTL,2009-03,3.452799999999998
LTL,2009-04,3.4527999999999985
LTL,2009-05,3.4527999999999985
LTL,2009-06,3.452799999999998
LTL,2009-07,3.452799999999998
LTL,2009-08,3.4527999999999985
LTL,2009-09,3.452799999999998
LTL,2009-10,3.452799999999998
LTL,2009-11,3.4527999999999985
LTL,2009-12,3.452799999999998
LTL,2010-01,3.4527999999999985
LTL,2010-02,3.4527999999999985
LTL,2010-03,3.452799999999998
LTL,2010-04,3.4527999999999985
LTL,2010-05,3.4527999999999985
LTL,2010-06,3.452799999999998
LTL,2010-07,3.452799999999998
LTL,2010-08,3.452799999999998
LTL,2010-09,3.452799999999998
LTL,2010-10,3.4527999999999985
LTL,2010-11,3.452799999999998
LTL,2010-12,3.452799999999998
LTL,2011-01,3.4527999999999985
LTL,2011-02,3.4527999999999985
LTL,2011-03,3.452799999999998
LTL,2011-04,3.4527999999999985
LTL,2011-05,3.452799999999998
LTL,2011-06,3.452799999999998
LTL,2011-07,3.4527999999999985
LTL,2011-08,3.452799999999998
LTL,2011-09,3.452799999999998
LTL,2011-10,3.4527999999999985
LTL,2011-11,3.452799999999998
LTL,2011-12,3.4527999999999985
LTL,2012-01,3.452799999999998
LTL,2012-02,3.4527999999999985
LTL,2012-03,3.452799999999998
LTL,2012-04,3.4527999999999985
LTL,2012-05,3.452799999999998
LTL,2012-06,3.4527999999999985
LTL,2012-07,3.452799999999998
LTL,2012-08,3.452799999999998
LTL,2012-09,3.4527999999999985
LTL,2012-10,3.452799999999998
LTL,2012-11,3.452799999999998
LTL,2012-12,3.4527999999999985
LTL,2013-01,3.452799999999998
LTL,2013-02,3.4527999999999985
LTL,2013-03,3.4527999999999985
LTL,2013-04,3.4527999999999985
LTL,2013-05,3.452799999999998
LTL,2013-06,3.4527999999999985
LTL,2013-07,3.452799999999998
LTL,2013-08,3.452799999999998
LTL,2013-09,3.4527999999999985
LTL,2013-10,3.452799999999998
LTL,2013-11,3.4527999999999985
LTL,2013-12,3.4527999999999985
LTL,2014-01,3.452799999999998
LTL,2014-02,3.4527999999999985
LTL,2014-03,3.4527999999999985
LTL,2014-04,3.4527999999999985
LTL,2014-05,3.4527999999999985
LTL,2014-06,3.4527999999999985
LTL,2014-07,3.452799999999998
LTL,2014-08,3.4527999999999985
LTL,2014-09,3.452799999999998
LTL,2014-10,3.452799999999998
LTL,2014-11,3.4527999999999985
LTL,2014-12,3.4527999999999985
LVL,1999-01,0.6618649999999999
LVL,1999-02,0.6468150000000001
LVL,1999-03,0.6388130434782608
LVL,1999-04,0.6320318181818181
LVL,1999-05,0.6295142857142857
LVL,1999-06,0.6206136363636363
LVL,1999-07,0.6231090909090908
LVL,1999-08,0.6271045454545456
LVL,1999-09,0.6153863636363637
LVL,1999-10,0.6189523809523811
LVL,1999-11,0.6056590909090909
LVL,1999-12,0.5921500000000002
LVL,2000-01,0.5942999999999999
LVL,2000-02,0.5855619047619048
LVL,2000-03,0.5727652173913044
LVL,2000-04,0.5620444444444443
LVL,2000-05,0.5496909090909091
LVL,2000-06,0.5681499999999999
LVL,2000-07,0.5650619047619048
LVL,2000-08,0.5492652173913044
LVL,2000-09,0.5367666666666665
LVL,2000-10,0.5323636363636365
LVL,2000-11,0.5376227272727273
LVL,2000-12,0.5597210526315789
LVL,2001-01,0.5790545454545455
LVL,2001-02,0.57087
LVL,2001-03,0.5677909090909091
LVL,2001-04,0.5614947368421054
LVL,2001-05,0.5514727272727273
LVL,2001-06,0.5414619047619047
LVL,2001-07,0.5462409090909092
LVL,2001-08,0.5625434782608696
LVL,2001-09,0.5645849999999999
LVL,2001-10,0.5615608695652176
LVL,2001-11,0.5548772727272728
LVL,2001-12,0.5591666666666667
LVL,2002-01,0.5618636363636363
LVL,2002-02,0.55802
LVL,2002-03,0.55656
LVL,2002-04,0.5599714285714287
LVL,2002-05,0.5716
LVL,2002-06,0.584245
LVL,2002-07,0.5952086956521739
LVL,2002-08,0.58975
LVL,2002-09,0.5912285714285713
LVL,2002-10,0.5952826086956521
LVL,2002-11,0.6012428571428571
LVL,2002-12,0.604875
LVL,2003-01,0.6195272727272727
LVL,2003-02,0.623105
LVL,2003-03,0.6253190476190478
LVL,2003-04,0.62857
LVL,2003-05,0.651252380952381
LVL,2003-06,0.6549380952380952
LVL,2003-07,0.6472826086956521
LVL,2003-08,0.6397190476190475
LVL,2003-09,0.6383181818181817
LVL,2003-10,0.6482913043478261
LVL,2003-11,0.6471050000000002
LVL,2003-12,0.6630857142857143
LVL,2004-01,0.6707333333333332
LVL,2004-02,0.6698299999999999
LVL,2004-03,0.6595608695652174
LVL,2004-04,0.65023
LVL,2004-05,0.6557190476190476
LVL,2004-06,0.6565
LVL,2004-07,0.6595681818181817
LVL,2004-08,0.6585727272727273
LVL,2004-09,0.6609727272727274
LVL,2004-10,0.6689952380952382
LVL,2004-11,0.6802772727272728
LVL,2004-12,0.6899782608695652
LVL,2005-01,0.6963333333333331
LVL,2005-02,0.6960499999999998
LVL,2005-03,0.6961047619047618
LVL,2005-04,0.6960571428571426
LVL,2005-05,0.6960454545454545
LVL,2005-06,0.6960181818181816
LVL,2005-07,0.6960523809523809
LVL,2005-08,0.6960304347826084
LVL,2005-09,0.6960545454545454
LVL,2005-10,0.6965190476190477
LVL,2005-11,0.6962954545454544
LVL,2005-12,0.6967285714285715
LVL,2006-01,0.6960454545454544
LVL,2006-02,0.6960799999999998
LVL,2006-03,0.6960521739130433
LVL,2006-04,0.6960444444444442
LVL,2006-05,0.6960363636363635
LVL,2006-06,0.696031818181818
LVL,2006-07,0.6960142857142856
LVL,2006-08,0.695978260869565
LVL,2006-09,0.6960523809523809
LVL,2006-10,0.6960681818181816
LVL,2006-11,0.6969727272727273
LVL,2006-12,0.6976263157894738
LVL,2007-01,0.6975318181818181
LVL,2007-02,0.7003400000000001
LVL,2007-03,0.7088045454545454
LVL,2007-04,0.703563157894737
LVL,2007-05,0.6964909090909089
LVL,2007-06,0.6962714285714283
LVL,2007-07,0.6969454545454544
LVL,2007-08,0.697791304347826
LVL,2007-09,0.7020500000000001
LVL,2007-10,0.7030173913043478
LVL,2007-11,0.7005136363636364
LVL,2007-12,0.6975473684210526
LVL,2008-01,0.6981954545454545
LVL,2008-02,0.6966904761904762
LVL,2008-03,0.696984210526316
LVL,2008-04,0.6974090909090911
LVL,2008-05,0.6986761904761905
LVL,2008-06,0.7032000000000002
LVL,2008-07,0.7034913043478263
LVL,2008-08,0.7039428571428572
LVL,2008-09,0.7059727272727273
LVL,2008-10,0.709313043478261
LVL,2008-11,0.7092150000000002
LVL,2008-12,0.7083666666666667
LVL,2009-01,0.7043285714285714
LVL,2009-02,0.7055950000000001
LVL,2009-03,0.7082727272727273
LVL,2009-04,0.7092900000000001
LVL,2009-05,0.7091749999999999
LVL,2009-06,0.7015454545454545
LVL,2009-07,0.700595652173913
LVL,2009-08,0.7013285714285713
LVL,2009-09,0.7039409090909091
LVL,2009-10,0.7088136363636364
LVL,2009-11,0.7087761904761903
LVL,2009-12,0.7077000000000001
LVL,2010-01,0.7087749999999999
LVL,2010-02,0.70903
LVL,2010-03,0.7082782608695652
LVL,2010-04,0.7075899999999998
LVL,2010-05,0.707542857142857
LVL,2010-06,0.7082272727272728
LVL,2010-07,0.7090318181818183
LVL,2010-08,0.7084909090909092
LVL,2010-09,0.7090909090909092
LVL,2010-10,0.7094142857142858
LVL,2010-11,0.7094272727272729
LVL,2010-12,0.7096304347826086
LVL,2011-01,0.7033523809523808
LVL,2011-02,0.7037149999999999
LVL,2011-03,0.7072260869565218
LVL,2011-04,0.7091947368421055
LVL,2011-05,0.7093272727272729
LVL,2011-06,0.7091409090909093
LVL,2011-07,0.7092380952380954
LVL,2011-08,0.7093304347826088
LVL,2011-09,0.7092909090909095
LVL,2011-10,0.7060571428571428
LVL,2011-11,0.7015454545454544
LVL,2011-12,0.6975285714285714
LVL,2012-01,0.6989681818181818
LVL,2012-02,0.6988380952380953
LVL,2012-03,0.6977090909090907
LVL,2012-04,0.6993105263157896
LVL,2012-05,0.6980954545454545
LVL,2012-06,0.6968714285714286
LVL,2012-07,0.69625
LVL,2012-08,0.6962956521739132
LVL,2012-09,0.6962300000000001
LVL,2012-10,0.6961913043478261
LVL,2012-11,0.6962045454545455
LVL,2012-12,0.6964947368421054
LVL,2013-01,0.6978454545454547
LVL,2013-02,0.6998599999999999
LVL,2013-03,0.70126
LVL,2013-04,0.7005571428571429
LVL,2013-05,0.7002181818181817
LVL,2013-06,0.7018700000000001
LVL,2013-07,0.7023652173913046
LVL,2013-08,0.7026818181818183
LVL,2013-09,0.7025857142857144
LVL,2013-10,0.7027608695652172
LVL,2013-11,0.7027714285714284
LVL,2013-12,0.7027352
MTL,1999-01,0.44098
MTL,1999-02,0.43542499999999995
MTL,1999-03,0.4302347826086957
MTL,1999-04,0.42795000000000005
MTL,1999-05,0.42533333333333334
MTL,1999-06,0.42223181818181826
MTL,1999-07,0.4219818181818182
MTL,1999-08,0.42415909090909093
MTL,1999-09,0.4225
MTL,1999-10,0.42436190476190483
MTL,1999-11,0.42006818181818173
MTL,1999-12,0.41600000000000004
MTL,2000-01,0.415
MTL,2000-02,0.4115428571428571
MTL,2000-03,0.40910869565217384
MTL,2000-04,0.4051222222222222
MTL,2000-05,0.40099090909090906
MTL,2000-06,0.4101590909090909
MTL,2000-07,0.408052380952381
MTL,2000-08,0.4015565217391305
MTL,2000-09,0.39821428571428574
MTL,2000-10,0.393290909090909
MTL,2000-11,0.39516818181818186
MTL,2000-12,0.40196842105263153
MTL,2001-01,0.40977272727272723
MTL,2001-02,0.40779
MTL,2001-03,0.40571818181818187
MTL,2001-04,0.40266842105263156
MTL,2001-05,0.3992454545454546
MTL,2001-06,0.39605714285714283
MTL,2001-07,0.3968909090909091
MTL,2001-08,0.40431739130434785
MTL,2001-09,0.40498500000000004
MTL,2001-10,0.40455217391304343
MTL,2001-11,0.40165000000000006
MTL,2001-12,0.4024555555555555
MTL,2002-01,0.4008954545454546
MTL,2002-02,0.398505
MTL,2002-03,0.39987
MTL,2002-04,0.4007619047619047
MTL,2002-05,0.40641818181818185
MTL,2002-06,0.41296999999999995
MTL,2002-07,0.4160347826086957
MTL,2002-08,0.41400909090909094
MTL,2002-09,0.4129047619047618
MTL,2002-10,0.4129173913043478
MTL,2002-11,0.4147619047619048
MTL,2002-12,0.415995
MTL,2003-01,0.4193909090909091
MTL,2003-02,0.42166499999999996
MTL,2003-03,0.4233666666666667
MTL,2003-04,0.42399
MTL,2003-05,0.42950952380952384
MTL,2003-06,0.42852380952380953
MTL,2003-07,0.42736956521739133
MTL,2003-08,0.426447619047619
MTL,2003-09,0.42646818181818186
MTL,2003-10,0.42809130434782616
MTL,2003-11,0.42752999999999997
MTL,2003-12,0.43035714285714294
MTL,2004-01,0.4301095238095239
MTL,2004-02,0.42841499999999993
MTL,2004-03,0.4266130434782609
MTL,2004-04,0.42506999999999995
MTL,2004-05,0.42591428571428563
MTL,2004-06,0.42539090909090915
MTL,2004-07,0.425940909090909
MTL,2004-08,0.4261318181818181
MTL,2004-09,0.427709090909091
MTL,2004-10,0.42970476190476187
MTL,2004-11,0.4318863636363636
MTL,2004-12,0.4325217391304348
MTL,2005-01,0.4322333333333334
MTL,2005-02,0.430915
MTL,2005-03,0.4317428571428572
MTL,2005-04,0.42989047619047616
MTL,2005-05,0.4292772727272725
MTL,2005-06,0.4292999999999998
MTL,2005-07,0.42929999999999985
MTL,2005-08,0.42929565217391286
MTL,2005-09,0.4292999999999998
MTL,2005-10,0.42929999999999985
MTL,2005-11,0.4292999999999998
MTL,2005-12,0.42929999999999985
MTL,2006-01,0.4292999999999998
MTL,2006-02,0.42929999999999985
MTL,2006-03,0.4292999999999998
MTL,2006-04,0.42929999999999985
MTL,2006-05,0.4292999999999998
MTL,2006-06,0.4292999999999998
MTL,2006-07,0.42929999999999985
MTL,2006-08,0.4292999999999998
MTL,2006-09,0.42929999999999985
MTL,2006-10,0.4292999999999998
MTL,2006-11,0.4292999999999998
MTL,2006-12,0.42929999999999985
MTL,2007-01,0.4292999999999998
MTL,2007-02,0.42929999999999985
MTL,2007-03,0.4292999999999998
MTL,2007-04,0.42929999999999985
MTL,2007-05,0.4292999999999998
MTL,2007-06,0.42929999999999985
MTL,2007-07,0.4292999999999998
MTL,2007-08,0.4292999999999998
MTL,2007-09,0.42929999999999985
MTL,2007-10,0.4292999999999998
MTL,2007-11,0.4292999999999998
MTL,2007-12,0.42929999999999985
MXN,2008-01,16.063881818181816
MXN,2008-02,15.878580952380949
MXN,2008-03,16.6677947368421
MXN,2008-04,16.56082727272727
MXN,2008-05,16.24023809523809
MXN,2008-06,16.061738095238095
MXN,2008-07,16.111886956521737
MXN,2008-08,15.126899999999997
MXN,2008-09,15.280504545454544
MXN,2008-10,16.817656521739128
MXN,2008-11,16.673450000000003
MXN,2008-12,18.076409523809524
MXN,2009-01,18.37617619047619
MXN,2009-02,18.653565
MXN,2009-03,19.1278
MXN,2009-04,17.764515
MXN,2009-05,17.996945000000004
MXN,2009-06,18.68133181818182
MXN,2009-07,18.81429565217391
MXN,2009-08,18.55707142857143
MXN,2009-09,19.525522727272726
MXN,2009-10,19.585618181818187
MXN,2009-11,19.547838095238095
MXN,2009-12,18.778654545454547
MXN,2010-01,18.282035
MXN,2010-02,17.715365
MXN,2010-03,17.058686956521747
MXN,2010-04,16.395684999999997
MXN,2010-05,15.985561904761905
MXN,2010-06,15.534631818181817
MXN,2010-07,16.369859090909088
MXN,2010-08,16.45712727272727
MXN,2010-09,16.73614090909091
MXN,2010-10,17.28447619047619
MXN,2010-11,16.838618181818187
MXN,2010-12,16.379747826086955
MXN,2011-01,16.192614285714285
MXN,2011-02,16.472734999999997
MXN,2011-03,16.806339130434786
MXN,2011-04,16.92113157894737
MXN,2011-05,16.717650000000006
MXN,2011-06,16.993063636363637
MXN,2011-07,16.649080952380952
MXN,2011-08,17.545639130434783
MXN,2011-09,17.936995454545453
MXN,2011-10,18.431519047619048
MXN,2011-11,18.56461363636364
MXN,2011-12,18.11742380952381
MXN,2012-01,17.314045454545457
MXN,2012-02,16.915914285714283
MXN,2012-03,16.8239
MXN,2012-04,17.189963157894734
MXN,2012-05,17.423690909090908
MXN,2012-06,17.452895238095238
MXN,2012-07,16.426327272727274
MXN,2012-08,16.359978260869564
MXN,2012-09,16.641335
MXN,2012-10,16.72067391304348
MXN,2012-11,16.768931818181816
MXN,2012-12,16.866442105263157
MXN,2013-01,16.87598636363636
MXN,2013-02,16.987245
MXN,2013-03,16.232235
MXN,2013-04,15.889542857142864
MXN,2013-05,15.977631818181818
MXN,2013-06,17.07158
MXN,2013-07,16.68931739130435
MXN,2013-08,17.199568181818176
MXN,2013-09,17.447052380952385
MXN,2013-10,17.741295652173914
MXN,2013-11,17.634014285714283
MXN,2013-12,17.827805
MXN,2014-01,17.996445454545455
MXN,2014-02,18.156065
MXN,2014-03,18.244704761904764
MXN,2014-04,18.048520000000003
MXN,2014-05,17.762038095238093
MXN,2014-06,17.651633333333333
MXN,2014-07,17.583430434782606
MXN,2014-08,17.505090476190475
MXN,2014-09,17.07169545454546
MXN,2014-10,17.07132173913044
MXN,2014-11,16.984975
MXN,2014-12,17.86920476190476
MXN,2015-01,17.07817142857143
MXN,2015-02,16.93099
MXN,2015-03,16.49406363636364
MXN,2015-04,16.428795
MXN,2015-05,17.037835
MXN,2015-06,17.346745454545456
MXN,2015-07,17.529704347826083
MXN,2015-08,18.433319047619044
MXN,2015-09,18.88213181818182
MXN,2015-10,18.6216
MXN,2015-11,17.860457142857147
MXN,2015-12,18.549977272727276
MXN,2016-01,19.603935000000003
MXN,2016-02,20.482595238095243
MXN,2016-03,19.594342857142856
MXN,2016-04,19.84019523809524
MXN,2016-05,20.495586363636367
MXN,2016-06,20.94303181818182
MXN,2016-07,20.545261904761905
MXN,2016-08,20.713552173913047
MXN,2016-09,21.503413636363636
MXN,2016-10,20.838904761904757
MXN,2016-11,21.679963636363638
MXN,2016-12,21.618852380952383
MXN,2017-01,22.657563636363644
MXN,2017-02,21.602664999999995
MXN,2017-03,20.633286956521736
MXN,2017-04,20.12966111111111
MXN,2017-05,20.765854545454545
MXN,2017-06,20.378613636363635
MXN,2017-07,20.52909523809524
MXN,2017-08,21.033321739130432
MXN,2017-09,21.243100000000005
MXN,2017-10,22.10325454545455
MXN,2017-11,22.218786363636365
MXN,2017-12,22.638410526315788
MXN,2018-01,23.09029090909091
MXN,2018-02,23.025065000000005
MXN,2018-03,22.99320476190476
MXN,2018-04,22.560959999999994
MXN,2018-05,23.09850909090909
